area,header,class,method,method_line,method_status,matched_capi,triage,priority,residual_kind,signature,generator_action,note
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,SkSVGLineJoin,293,false_positive,,false_positive,P0,tracked,constexpr SkSVGLineJoin() : fType(Type::kInherit) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,SkSVGLineJoin,293,false_positive,,false_positive,P0,tracked,constexpr explicit SkSVGLineJoin(Type t) : fType(t) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,SkSVGLineJoin,293,false_positive,,false_positive,P0,tracked,SkSVGLineJoin(const SkSVGLineJoin&) = default;,Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,operator==,293,false_positive,,false_positive,P0,tracked,bool operator==(const SkSVGLineJoin& other) const { return fType == other.fType; },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,operator!=,293,false_positive,,false_positive,P0,tracked,bool operator!=(const SkSVGLineJoin& other) const { return !(*this == other); },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,SkSVGSpreadMethod,317,false_positive,,false_positive,P0,tracked,constexpr SkSVGSpreadMethod() : fType(Type::kPad) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,SkSVGSpreadMethod,317,false_positive,,false_positive,P0,tracked,constexpr explicit SkSVGSpreadMethod(Type t) : fType(t) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,SkSVGSpreadMethod,317,false_positive,,false_positive,P0,tracked,SkSVGSpreadMethod(const SkSVGSpreadMethod&) = default;,Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,operator==,317,false_positive,,false_positive,P0,tracked,bool operator==(const SkSVGSpreadMethod& other) const { return fType == other.fType; },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,operator!=,317,false_positive,,false_positive,P0,tracked,bool operator!=(const SkSVGSpreadMethod& other) const { return !(*this == other); },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,SkSVGVisibility,369,false_positive,,false_positive,P0,tracked,constexpr SkSVGVisibility() : fType(Type::kVisible) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,SkSVGVisibility,369,false_positive,,false_positive,P0,tracked,constexpr explicit SkSVGVisibility(Type t) : fType(t) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,SkSVGVisibility,369,false_positive,,false_positive,P0,tracked,SkSVGVisibility(const SkSVGVisibility&) = default;,Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,operator==,369,false_positive,,false_positive,P0,tracked,bool operator==(const SkSVGVisibility& other) const { return fType == other.fType; },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,operator!=,369,false_positive,,false_positive,P0,tracked,bool operator!=(const SkSVGVisibility& other) const { return !(*this == other); },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,SkSVGStopColor,424,false_positive,,false_positive,P0,tracked,"SkSVGStopColor() : fType(Type::kColor), fColor(SK_ColorBLACK) {}",Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,SkSVGStopColor,424,false_positive,,false_positive,P0,tracked,"explicit SkSVGStopColor(Type t) : fType(t), fColor(SK_ColorBLACK) {}",Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,SkSVGStopColor,424,false_positive,,false_positive,P0,tracked,"explicit SkSVGStopColor(const SkSVGColorType& c) : fType(Type::kColor), fColor(c) {}",Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,SkSVGStopColor,424,false_positive,,false_positive,P0,tracked,SkSVGStopColor(const SkSVGStopColor&) = default;,Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,operator==,424,false_positive,,false_positive,P0,tracked,bool operator==(const SkSVGStopColor& other) const { return fType == other.fType && fColor == other.fColor; },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,operator!=,424,false_positive,,false_positive,P0,tracked,bool operator!=(const SkSVGStopColor& other) const { return !(*this == other); },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGObjectBoundingBoxUnits,SkSVGObjectBoundingBoxUnits,451,false_positive,,false_positive,P0,tracked,SkSVGObjectBoundingBoxUnits() : fType(Type::kUserSpaceOnUse) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGObjectBoundingBoxUnits,SkSVGObjectBoundingBoxUnits,451,false_positive,,false_positive,P0,tracked,explicit SkSVGObjectBoundingBoxUnits(Type t) : fType(t) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGObjectBoundingBoxUnits,operator==,451,false_positive,,false_positive,P0,tracked,bool operator==(const SkSVGObjectBoundingBoxUnits& other) const { return fType == other.fType; },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGObjectBoundingBoxUnits,operator!=,451,false_positive,,false_positive,P0,tracked,bool operator!=(const SkSVGObjectBoundingBoxUnits& other) const { return !(*this == other); },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGTextAnchor,SkSVGTextAnchor,610,false_positive,,false_positive,P0,tracked,SkSVGTextAnchor() : fType(Type::kInherit) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGTextAnchor,SkSVGTextAnchor,610,false_positive,,false_positive,P0,tracked,explicit SkSVGTextAnchor(Type t) : fType(t) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGTextAnchor,operator==,610,false_positive,,false_positive,P0,tracked,bool operator==(const SkSVGTextAnchor& other) const { return fType == other.fType; },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGTextAnchor,operator!=,610,false_positive,,false_positive,P0,tracked,bool operator!=(const SkSVGTextAnchor& other) const { return !(*this == other); },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeTurbulenceType,SkSVGFeTurbulenceType,698,false_positive,,false_positive,P0,tracked,SkSVGFeTurbulenceType() : fType(kTurbulence) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFeTurbulenceType,SkSVGFeTurbulenceType,698,false_positive,,false_positive,P0,tracked,explicit SkSVGFeTurbulenceType(Type type) : fType(type) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,SVG_ATTR,8,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Y , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Href, SkSVGIRI , SkSVGIRI()) protected: bool onPrepareToRender(SkSVGRenderContext*) const override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
include/gpu,include/gpu/GrDirectContext.h,GrDirectContext,~GrDirectContext,54,false_positive,GrDirectContext_deleteBackendTexture,false_positive,P2,tracked,~GrDirectContext() override;,Suppress false-positive destructor row.,lifetime is represented by Reskia_DirectContext_Release; direct C++ destructor is not a C ABI target
include/utils,include/utils/SkCustomTypeface.h,SkCustomTypefaceBuilder,setGlyph,19,split_covered,SkCustomTypefaceBuilder_setGlyphDrawable|SkCustomTypefaceBuilder_setGlyphPath,real_gap,P2,tracked,"void setGlyph(SkGlyphID, float advance, const SkPath&);",Treat split-helper overload coverage as complete.,covered by SkCustomTypefaceBuilder_setGlyphPath / SkCustomTypefaceBuilder_setGlyphDrawable
include/utils,include/utils/SkCustomTypeface.h,SkCustomTypefaceBuilder,setGlyph,19,split_covered,SkCustomTypefaceBuilder_setGlyphDrawable|SkCustomTypefaceBuilder_setGlyphPath,real_gap,P2,tracked,"void setGlyph(SkGlyphID, float advance, sk_sp<SkDrawable>, const SkRect& bounds);",Treat split-helper overload coverage as complete.,covered by SkCustomTypefaceBuilder_setGlyphPath / SkCustomTypefaceBuilder_setGlyphDrawable
modules/skottie,modules/skottie/include/Skottie.h,Animation,seekFrame,160,split_covered,Skottie_Animation_seekFrameTime,real_gap,P2,tracked,"void seekFrame(double t, sksg::InvalidationController* ic = nullptr);",Treat default-argument helper coverage as complete.,covered by Skottie_Animation_seekFrameTime for the default null InvalidationController path
modules/skparagraph,modules/skparagraph/include/ParagraphStyle.h,StrutStyle,getFontFamilies,19,split_covered,SkParagraph_StrutStyle_getFontFamiliesCount,real_gap,P2,tracked,const std::vector<SkString>& getFontFamilies() const { return fFontFamilies; },Treat vector accessor split-helper coverage as complete.,covered by getFontFamiliesCount / getFontFamilyAt helpers plus setFontFamilies
modules/skparagraph,modules/skparagraph/include/TextStyle.h,TextStyle,getDecoration,148,split_covered,SkParagraph_TextStyle_getDecorationColor|SkParagraph_TextStyle_getDecorationMode|SkParagraph_TextStyle_getDecorationStyle|SkParagraph_TextStyle_getDecorationThicknessMultiplier|SkParagraph_TextStyle_getDecorationType,real_gap,P2,tracked,Decoration getDecoration() const { return fDecoration; },Treat value-object field split-helper coverage as complete.,covered by decoration type/mode/color/style/thickness getters and setters
modules/skparagraph,modules/skparagraph/include/TextStyle.h,TextStyle,getFontFamilies,148,split_covered,SkParagraph_TextStyle_getFontFamiliesCount,real_gap,P2,tracked,const std::vector<SkString>& getFontFamilies() const { return fFontFamilies; },Treat vector accessor split-helper coverage as complete.,covered by getFontFamiliesCount / getFontFamilyAt helpers plus setFontFamilies
modules/sksg,modules/sksg/include/SkSGScene.h,Scene,Make,18,deferred,SkSG_Scene_MakeSimpleRect,real_gap,P2,tracked,static std::unique_ptr<Scene> Make(sk_sp<RenderNode> root);,Keep as deferred real gap; generic sksg RenderNode ownership ABI is not designed yet.,"SkSG_Scene_MakeSimpleRect is a convenience scene factory, not generic Scene::Make(RenderNode) coverage"
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,setText,58,split_covered,SkBreakIterator_setTextUtf16|SkBreakIterator_setTextUtf8,real_gap,P2,tracked,"virtual bool setText(const char utftext8[], int utf8Units) = 0;",Treat UTF-8/UTF-16 split-helper overload coverage as complete.,covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkBreakIterator,setText,58,split_covered,SkBreakIterator_setTextUtf16|SkBreakIterator_setTextUtf8,real_gap,P2,tracked,"virtual bool setText(const char16_t utftext16[], int utf16Units) = 0;",Treat UTF-8/UTF-16 split-helper overload coverage as complete.,covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,makeBidiIterator,113,split_covered,SkUnicode_makeBidiIteratorUtf16|SkUnicode_makeBidiIteratorUtf8,real_gap,P2,tracked,"virtual std::unique_ptr<SkBidiIterator> makeBidiIterator (const uint16_t text[], int count, SkBidiIterator::Direction) = 0;",Treat UTF-8/UTF-16 split-helper overload coverage as complete.,covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,makeBidiIterator,113,split_covered,SkUnicode_makeBidiIteratorUtf16|SkUnicode_makeBidiIteratorUtf8,real_gap,P2,tracked,"virtual std::unique_ptr<SkBidiIterator> makeBidiIterator (const char text[], int count, SkBidiIterator::Direction) = 0;",Treat UTF-8/UTF-16 split-helper overload coverage as complete.,covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,computeCodeUnitFlags,113,split_covered,SkUnicode_computeCodeUnitFlagsUtf16|SkUnicode_computeCodeUnitFlagsUtf8,real_gap,P2,tracked,"virtual bool computeCodeUnitFlags( char utf8[], int utf8Units, bool replaceTabs, skia_private::TArray<SkUnicode::CodeUnitFlags, true>* results) = 0;",Treat UTF-8/UTF-16 split-helper overload coverage as complete.,covered by explicit Utf8 / Utf16 C API variants
modules/skunicode,modules/skunicode/include/SkUnicode.h,SkUnicode,computeCodeUnitFlags,113,split_covered,SkUnicode_computeCodeUnitFlagsUtf16|SkUnicode_computeCodeUnitFlagsUtf8,real_gap,P2,tracked,"virtual bool computeCodeUnitFlags( char16_t utf16[], int utf16Units, bool replaceTabs, skia_private::TArray<SkUnicode::CodeUnitFlags, true>* results) = 0;",Treat UTF-8/UTF-16 split-helper overload coverage as complete.,covered by explicit Utf8 / Utf16 C API variants
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,setAttribute,87,deferred,SkSVGNode_setAttributeString,real_gap,P2,tracked,"void setAttribute(SkSVGAttribute, const SkSVGValue&);",Keep as deferred real gap; SkSVGValue ABI remains part of SVG value/provider follow-up.,string attribute helper is covered; SkSVGValue overload remains deferred
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,setAttribute,87,split_covered,SkSVGNode_setAttributeString,real_gap,P2,tracked,"bool setAttribute(const char* attributeName, const char* attributeValue);",Treat string helper coverage as complete.,covered by SkSVGNode_setAttributeString
include/gpu,include/gpu/GrDirectContext.h,GrDirectContext,createBackendTexture,54,overcovered,GrDirectContext_createBackendTexture,real_gap,P2,tracked,"GrBackendTexture createBackendTexture(const SkPixmap srcData[], int numLevels, GrSurfaceOrigin, GrRenderable, GrProtected, GrGpuFinishedProc finishedProc = nullptr, GrGpuFinishedContext finishedContext = nullptr, std::string_view label = {}",Add overload-aware coverage so exact createBackendTexture helpers do not hide unbound pixmap/data upload overloads.,overcovered by exact method-name match; callback/data upload ABI remains deferred to callback/provider batch
include/gpu,include/gpu/GrDirectContext.h,GrDirectContext,createBackendTexture,54,overcovered,GrDirectContext_createBackendTexture,real_gap,P2,tracked,"GrBackendTexture createBackendTexture(const SkPixmap& srcData, GrSurfaceOrigin textureOrigin, GrRenderable renderable, GrProtected isProtected, GrGpuFinishedProc finishedProc = nullptr, GrGpuFinishedContext finishedContext = nullptr, std::s",Add overload-aware coverage so exact createBackendTexture helpers do not hide unbound pixmap/data upload overloads.,overcovered by exact method-name match; callback/data upload ABI remains deferred to callback/provider batch
include/gpu,include/gpu/GrDirectContext.h,GrDirectContext,createBackendTexture,54,overcovered,GrDirectContext_createBackendTexture,real_gap,P2,tracked,"GrBackendTexture createBackendTexture(const SkPixmap srcData[], int numLevels, GrRenderable renderable, GrProtected isProtected, GrGpuFinishedProc finishedProc = nullptr, GrGpuFinishedContext finishedContext = nullptr, std::string_view labe",Add overload-aware coverage so exact createBackendTexture helpers do not hide unbound pixmap/data upload overloads.,overcovered by exact method-name match; callback/data upload ABI remains deferred to callback/provider batch
include/gpu,include/gpu/GrDirectContext.h,GrDirectContext,createBackendTexture,54,overcovered,GrDirectContext_createBackendTexture,real_gap,P2,tracked,"GrBackendTexture createBackendTexture(const SkPixmap& srcData, GrRenderable renderable, GrProtected isProtected, GrGpuFinishedProc finishedProc = nullptr, GrGpuFinishedContext finishedContext = nullptr, std::string_view label = {});",Add overload-aware coverage so exact createBackendTexture helpers do not hide unbound pixmap/data upload overloads.,overcovered by exact method-name match; callback/data upload ABI remains deferred to callback/provider batch
include/gpu,include/gpu/GrDirectContext.h,GrDirectContext,createCompressedBackendTexture,54,overcovered,GrDirectContext_createCompressedBackendTexture,real_gap,P2,tracked,"GrBackendTexture createCompressedBackendTexture(int width, int height, const GrBackendFormat&, const void* data, size_t dataSize, skgpu::Mipmapped, GrProtected = GrProtected::kNo, GrGpuFinishedProc finishedProc = nullptr, GrGpuFinishedConte",Add overload-aware coverage so exact createBackendTexture helpers do not hide unbound pixmap/data upload overloads.,overcovered by exact method-name match; callback/data upload ABI remains deferred to callback/provider batch
include/gpu,include/gpu/GrDirectContext.h,GrDirectContext,createCompressedBackendTexture,54,overcovered,GrDirectContext_createCompressedBackendTexture,real_gap,P2,tracked,"GrBackendTexture createCompressedBackendTexture(int width, int height, SkTextureCompressionType, const void* data, size_t dataSize, skgpu::Mipmapped, GrProtected = GrProtected::kNo, GrGpuFinishedProc finishedProc = nullptr, GrGpuFinishedCon",Add overload-aware coverage so exact createBackendTexture helpers do not hide unbound pixmap/data upload overloads.,overcovered by exact method-name match; callback/data upload ABI remains deferred to callback/provider batch
