category,header,implementation,function,line,status,owner,note
void_ptr|primitive,skia/binding/sk_mesh.h,skia/binding/sk_mesh.cpp,SkMesh_MakeIndexed,31,done,,typed SkMesh API with opaque mesh/spec/buffer/data/rect aliases; normalized size_t parameters for mesh make/bounds signatures
void_ptr,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_attributes,12,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr|primitive,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_uniformSize,13,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_uniforms,14,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_children,15,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_findChild,16,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_findUniform,17,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_findAttribute,18,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_findVarying,19,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr|primitive,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_stride,20,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr|primitive,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_Make,22,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr|suffix|primitive,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_Make_2,23,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr|suffix|primitive,skia/binding/sk_mesh_specification.h,skia/binding/sk_mesh_specification.cpp,SkMeshSpecification_Make_3,24,done,,typed SkMeshSpecification API with opaque spec/string-view/runtime-effect/color-space aliases; normalized size_t signatures
void_ptr|primitive,skia/binding/sk_meshes.h,skia/binding/sk_meshes.cpp,SkMeshes_MakeIndexBuffer,14,done,,typed SkMeshes API with opaque mesh-buffer smart-pointer aliases; normalized byte-buffer inputs to uint8_t* and size_t
void_ptr,skia/binding/sk_meshes.h,skia/binding/sk_meshes.cpp,SkMeshes_CopyIndexBuffer,15,done,,typed SkMeshes API with opaque mesh-buffer smart-pointer aliases; normalized byte-buffer inputs to uint8_t* and size_t
void_ptr|primitive,skia/binding/sk_meshes.h,skia/binding/sk_meshes.cpp,SkMeshes_MakeVertexBuffer,16,done,,typed SkMeshes API with opaque mesh-buffer smart-pointer aliases; normalized byte-buffer inputs to uint8_t* and size_t
void_ptr,skia/binding/sk_meshes.h,skia/binding/sk_meshes.cpp,SkMeshes_CopyVertexBuffer,17,done,,typed SkMeshes API with opaque mesh-buffer smart-pointer aliases; normalized byte-buffer inputs to uint8_t* and size_t
void_ptr,skia/binding/sk_op_builder.h,skia/binding/sk_op_builder.cpp,SkOpBuilder_delete,12,done,,typed SkOpBuilder API with opaque op-builder/path aliases; path input/output signatures normalized
void_ptr,skia/binding/sk_op_builder.h,skia/binding/sk_op_builder.cpp,SkOpBuilder_add,13,done,,typed SkOpBuilder API with opaque op-builder/path aliases; path input/output signatures normalized
void_ptr,skia/binding/sk_op_builder.h,skia/binding/sk_op_builder.cpp,SkOpBuilder_resolve,14,done,,typed SkOpBuilder API with opaque op-builder/path aliases; path input/output signatures normalized
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_delete,12,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawTextBlob,13,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawGlyphRunList,14,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr|semantic,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawPatch,15,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawPaint,16,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawBehind,17,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawRect,18,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawRegion,19,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawOval,20,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawArc,21,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawDRRect,22,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawRRect,23,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr|primitive,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawPoints,24,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawVerticesObject,25,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawPath,26,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawImage2,27,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawImageRect2,28,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawImageLattice2,29,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr|semantic,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawAtlas2,30,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawDrawable,31,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawPicture,32,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawAnnotation,33,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawShadowRec,34,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawEdgeAAQuad,35,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_overdraw_canvas.h,skia/binding/sk_overdraw_canvas.cpp,SkOverdrawCanvas_onDrawEdgeAAImageSet2,36,done,,typed SkOverdrawCanvas API with opaque canvas/paint/path/image/geometry aliases; normalized point-count and semantic color pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_new,15,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr|suffix,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_new_2,16,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr|suffix,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_new_3,17,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_delete,18,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_reset,19,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_isAntiAlias,20,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setAntiAlias,21,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_isDither,22,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setDither,23,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getStyle,24,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setStyle,25,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setStroke,26,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr|primitive|semantic,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getColor,27,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getColor4f,28,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr|primitive|semantic,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setColor,29,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr|suffix,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setColor_2,30,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setColor4f,31,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getAlphaf,32,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getAlpha,33,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setAlphaf,34,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr|primitive,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setAlpha,35,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr|primitive,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setARGB,36,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getStrokeWidth,37,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setStrokeWidth,38,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getStrokeMiter,39,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setStrokeMiter,40,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getStrokeCap,41,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setStrokeCap,42,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getStrokeJoin,43,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setStrokeJoin,44,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getShader,45,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_refShader,46,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setShader,47,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getColorFilter,48,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_refColorFilter,49,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setColorFilter,50,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_asBlendMode,51,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getBlendMode_or,52,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_isSrcOver,53,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setBlendMode,54,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getBlender,55,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_refBlender,56,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setBlender,57,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getPathEffect,58,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_refPathEffect,59,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setPathEffect,60,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getMaskFilter,61,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_refMaskFilter,62,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setMaskFilter,63,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_getImageFilter,64,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_refImageFilter,65,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_setImageFilter,66,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_nothingToDraw,67,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_canComputeFastBounds,68,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_computeFastBounds,69,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_computeFastStrokeBounds,70,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_paint.h,skia/binding/sk_paint.cpp,SkPaint_doComputeFastBounds,71,done,,typed SkPaint API with opaque paint/shader/filter/blender/path-effect aliases; normalized color/alpha primitives and rect bounds pointers
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_new,13,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr|suffix,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_new_2,14,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_delete,15,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isInterpolatable,16,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_interpolate,17,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_getFillType,18,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_setFillType,19,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isInverseFillType,20,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_toggleInverseFillType,21,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isConvex,22,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isOval,23,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isRRect,24,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_reset,25,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_rewind,26,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isEmpty,27,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isLastContourClosed,28,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isFinite,29,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isVolatile,30,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_setIsVolatile,31,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_isLine,32,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_countPoints,33,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_getPoint,34,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_getPoints,35,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_countVerbs,36,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_getVerbs,37,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr|primitive,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_approximateBytesUsed,38,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
void_ptr,skia/binding/sk_path.h,skia/binding/sk_path.cpp,SkPath_swap,39,done,,typed opaque aliases applied for SkPath API; normalized size_t and replaced pointer casts with reinterpret_cast
