area,header,class,method,method_line,method_static,triage,priority,signature,note
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,SkSVGRenderContext,60,no,na,P3,"SkSVGRenderContext(SkCanvas*, const sk_sp<SkFontMgr>&, const sk_sp<skresources::ResourceProvider>&, const SkSVGIDMapper&, const SkSVGLengthContext&, const SkSVGPresentationContext&, const OBBScope&);",Phase 3 later/internal: SVG parser/render context plumbing is not an initial public C ABI target
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,SkSVGRenderContext,60,no,na,P3,SkSVGRenderContext(const SkSVGRenderContext&);,Phase 3 later/internal: SVG parser/render context plumbing is not an initial public C ABI target
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,SkSVGRenderContext,60,no,na,P3,"SkSVGRenderContext(const SkSVGRenderContext&, SkCanvas*);",Phase 3 later/internal: SVG parser/render context plumbing is not an initial public C ABI target
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,SkSVGRenderContext,60,no,na,P3,"SkSVGRenderContext(const SkSVGRenderContext&, const SkSVGNode*);",Phase 3 later/internal: SVG parser/render context plumbing is not an initial public C ABI target
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,~SkSVGRenderContext,60,no,false_positive,P0,~SkSVGRenderContext();,destructor/lifetime should be represented by wrapper release/delete API
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,lengthContext,60,no,na,P3,const SkSVGLengthContext& lengthContext() const { return *fLengthContext; },Phase 3 later/internal: SVG parser/render context plumbing is not an initial public C ABI target
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,writableLengthContext,60,no,na,P3,SkSVGLengthContext* writableLengthContext() { return fLengthContext.writable(); },Phase 3 later/internal: SVG parser/render context plumbing is not an initial public C ABI target
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,presentationContext,60,no,na,P3,const SkSVGPresentationContext& presentationContext() const { return *fPresentationContext; },Phase 3 later/internal: SVG parser/render context plumbing is not an initial public C ABI target
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,canvas,60,no,na,P3,SkCanvas* canvas() const { return fCanvas; },Phase 3 later/internal: SVG parser/render context plumbing is not an initial public C ABI target
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,saveOnce,60,no,na,P3,void saveOnce();,Phase 3 later/internal: SVG parser/render context plumbing is not an initial public C ABI target
modules/svg,modules/svg/include/SkSVGSVG.h,SkSVGSVG,Make,15,yes,real_gap,P3,static sk_sp<SkSVGSVG> Make(Type t = Type::kInner) { return sk_sp<SkSVGSVG>(new SkSVGSVG(t)); },Phase 3 later: DOM node factory; defer until node ownership/mutation model is designed
modules/svg,modules/svg/include/SkSVGSVG.h,SkSVGSVG,SVG_ATTR,15,no,false_positive,P0,"SVG_ATTR(X , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Y , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Width , SkSVGLength, SkSVGLength(100, SkSVGLength::Unit::kPercentage)) SVG_ATTR(Height , SkSVGLength, SkSVGLength(100, SkSVGLength::Unit::kPercenta",SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGSVG.h,SkSVGSVG,renderNode,15,no,real_gap,P3,"void renderNode(const SkSVGRenderContext&, const SkSVGIRI& iri) const;",Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGShape.h,SkSVGShape,appendChild,10,no,real_gap,P3,void appendChild(sk_sp<SkSVGNode>) override;,Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGStop.h,SkSVGStop,Make,9,yes,real_gap,P3,static sk_sp<SkSVGStop> Make() { return sk_sp<SkSVGStop>(new SkSVGStop()); },Phase 3 later: DOM node factory; defer until node ownership/mutation model is designed
modules/svg,modules/svg/include/SkSVGStop.h,SkSVGStop,SVG_ATTR,9,no,false_positive,P0,"SVG_ATTR(Offset, SkSVGLength, SkSVGLength(0, SkSVGLength::Unit::kPercentage)) protected: bool parseAndSetAttribute(const char*, const char*) override;",SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextFragment,renderText,11,no,real_gap,P3,"void renderText(const SkSVGRenderContext&, SkSVGTextContext*, SkSVGXmlSpace) const;",Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextContainer,SVG_ATTR,30,no,false_positive,P0,"SVG_ATTR(X, std::vector<SkSVGLength>, {}) SVG_ATTR(Y, std::vector<SkSVGLength>, {}) SVG_ATTR(Dx, std::vector<SkSVGLength>, {}) SVG_ATTR(Dy, std::vector<SkSVGLength>, {}) SVG_ATTR(Rotate, std::vector<SkSVGNumberType>, {}) SVG_ATTR(XmlSpace, ",SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGText.h,SkSVGText,Make,55,yes,real_gap,P3,static sk_sp<SkSVGText> Make() { return sk_sp<SkSVGText>(new SkSVGText()); },Phase 3 later: DOM node factory; defer until node ownership/mutation model is designed
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTSpan,Make,70,yes,real_gap,P3,static sk_sp<SkSVGTSpan> Make() { return sk_sp<SkSVGTSpan>(new SkSVGTSpan()); },Phase 3 later: DOM node factory; defer until node ownership/mutation model is designed
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextLiteral,Make,80,yes,real_gap,P3,static sk_sp<SkSVGTextLiteral> Make() { return sk_sp<SkSVGTextLiteral>(new SkSVGTextLiteral()); },Phase 3 later: DOM node factory; defer until node ownership/mutation model is designed
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextLiteral,SVG_ATTR,80,no,false_positive,P0,"SVG_ATTR(Text, SkSVGStringType, SkSVGStringType()) private: SkSVGTextLiteral() : INHERITED(SkSVGTag::kTextLiteral) {}",SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextLiteral,onShapeText,80,no,na,P3,"void onShapeText(const SkSVGRenderContext&, SkSVGTextContext*, SkSVGXmlSpace) const override;",Phase 3 later/internal: virtual render/parser hook should not be exposed before DOM ownership design
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextLiteral,appendChild,80,no,real_gap,P3,void appendChild(sk_sp<SkSVGNode>) override {},Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextPath,Make,98,yes,real_gap,P3,static sk_sp<SkSVGTextPath> Make() { return sk_sp<SkSVGTextPath>(new SkSVGTextPath()); },Phase 3 later: DOM node factory; defer until node ownership/mutation model is designed
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextPath,SVG_ATTR,98,no,false_positive,P0,"SVG_ATTR(Href , SkSVGIRI , {} ) SVG_ATTR(StartOffset, SkSVGLength, SkSVGLength(0)) private: SkSVGTextPath() : INHERITED(SkSVGTag::kTextPath) {}",SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextPath,onShapeText,98,no,na,P3,"void onShapeText(const SkSVGRenderContext&, SkSVGTextContext*, SkSVGXmlSpace) const override;",Phase 3 later/internal: virtual render/parser hook should not be exposed before DOM ownership design
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextPath,parseAndSetAttribute,98,no,na,P3,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 3 later/internal: virtual render/parser hook should not be exposed before DOM ownership design
modules/svg,modules/svg/include/SkSVGTransformableNode.h,SkSVGTransformableNode,setTransform,7,no,real_gap,P3,void setTransform(const SkSVGTransformType& t) { fTransform = t; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLength,SkSVGLength,122,no,false_positive,P0,"constexpr SkSVGLength() : fValue(0), fUnit(Unit::kUnknown) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLength,SkSVGLength,122,no,false_positive,P0,"explicit constexpr SkSVGLength(SkScalar v, Unit u = Unit::kNumber) : fValue(v), fUnit(u) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLength,SkSVGLength,122,no,false_positive,P0,SkSVGLength(const SkSVGLength&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLength,operator==,122,no,false_positive,P0,bool operator==(const SkSVGLength& other) const { return fUnit == other.fUnit && fValue == other.fValue; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLength,operator!=,122,no,false_positive,P0,bool operator!=(const SkSVGLength& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLength,value,122,no,real_gap,P3,const SkScalar& value() const { return fValue; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLength,unit,122,no,real_gap,P3,const Unit& unit() const { return fUnit; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,SkSVGIRI,150,no,false_positive,P0,SkSVGIRI() : fType(Type::kLocal) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,SkSVGIRI,150,no,false_positive,P0,"SkSVGIRI(Type t, const SkSVGStringType& iri) : fType(t), fIRI(iri) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,type,150,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,iri,150,no,real_gap,P3,const SkSVGStringType& iri() const { return fIRI; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,operator==,150,no,false_positive,P0,bool operator==(const SkSVGIRI& other) const { return fType == other.fType && fIRI == other.fIRI; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,operator!=,150,no,false_positive,P0,bool operator!=(const SkSVGIRI& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,SkSVGColor,175,no,false_positive,P0,SkSVGColor() : SkSVGColor(SK_ColorBLACK) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,SkSVGColor,175,no,false_positive,P0,"explicit SkSVGColor(const SkSVGColorType& c) : fType(Type::kColor), fColor(c), fVars(nullptr) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,SkSVGColor,175,no,false_positive,P0,"explicit SkSVGColor(Type t, Vars&& vars) : fType(t), fColor(SK_ColorBLACK) , fVars(vars.empty() ? nullptr : new RefCntVars(std::move(vars))) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,SkSVGColor,175,no,false_positive,P0,"explicit SkSVGColor(const SkSVGColorType& c, Vars&& vars) : fType(Type::kColor), fColor(c) , fVars(vars.empty() ? nullptr : new RefCntVars(std::move(vars))) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,SkSVGColor,175,no,false_positive,P0,SkSVGColor(const SkSVGColor&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,SkSVGColor,175,no,false_positive,P0,SkSVGColor(SkSVGColor&&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,operator==,175,no,false_positive,P0,bool operator==(const SkSVGColor& other) const { return fType == other.fType && fColor == other.fColor && fVars == other.fVars; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,operator!=,175,no,false_positive,P0,bool operator!=(const SkSVGColor& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,type,175,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,color,175,no,real_gap,P3,const SkSVGColorType& color() const { SkASSERT(fType == Type::kColor); return fColor; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,vars,175,no,real_gap,P3,SkSpan<const SkString> vars() const { return fVars ? SkSpan<const SkString>(fVars->fData) : SkSpan<const SkString>(); },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGColor,vars,175,no,real_gap,P3,SkSpan<SkString> vars() { return fVars ? SkSpan<SkString>(fVars->fData) : SkSpan<SkString>(); },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,no,false_positive,P0,"SkSVGPaint() : fType(Type::kNone), fColor(SK_ColorBLACK) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,no,false_positive,P0,"explicit SkSVGPaint(Type t) : fType(t), fColor(SK_ColorBLACK) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,no,false_positive,P0,"explicit SkSVGPaint(SkSVGColor c) : fType(Type::kColor), fColor(std::move(c)) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,no,false_positive,P0,"SkSVGPaint(const SkSVGIRI& iri, SkSVGColor fallback_color) : fType(Type::kIRI), fColor(std::move(fallback_color)), fIRI(iri) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,no,false_positive,P0,SkSVGPaint(const SkSVGPaint&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,no,false_positive,P0,SkSVGPaint(SkSVGPaint&&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,operator==,222,no,false_positive,P0,bool operator==(const SkSVGPaint& other) const { return fType == other.fType && fColor == other.fColor && fIRI == other.fIRI; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,operator!=,222,no,false_positive,P0,bool operator!=(const SkSVGPaint& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,type,222,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,color,222,no,real_gap,P3,const SkSVGColor& color() const { SkASSERT(fType == Type::kColor || fType == Type::kIRI); return fColor; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,iri,222,no,real_gap,P3,const SkSVGIRI& iri() const { SkASSERT(fType == Type::kIRI); return fIRI; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFuncIRI,SkSVGFuncIRI,261,no,false_positive,P0,SkSVGFuncIRI() : fType(Type::kNone) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFuncIRI,SkSVGFuncIRI,261,no,false_positive,P0,explicit SkSVGFuncIRI(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFuncIRI,SkSVGFuncIRI,261,no,false_positive,P0,"explicit SkSVGFuncIRI(SkSVGIRI&& iri) : fType(Type::kIRI), fIRI(std::move(iri)) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFuncIRI,operator==,261,no,false_positive,P0,bool operator==(const SkSVGFuncIRI& other) const { return fType == other.fType && fIRI == other.fIRI; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFuncIRI,operator!=,261,no,false_positive,P0,bool operator!=(const SkSVGFuncIRI& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFuncIRI,type,261,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFuncIRI,iri,261,no,real_gap,P3,const SkSVGIRI& iri() const { SkASSERT(fType == Type::kIRI); return fIRI; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,SkSVGLineJoin,293,no,false_positive,P0,constexpr SkSVGLineJoin() : fType(Type::kInherit) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,SkSVGLineJoin,293,no,false_positive,P0,constexpr explicit SkSVGLineJoin(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,SkSVGLineJoin,293,no,false_positive,P0,SkSVGLineJoin(const SkSVGLineJoin&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,operator==,293,no,false_positive,P0,bool operator==(const SkSVGLineJoin& other) const { return fType == other.fType; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,operator!=,293,no,false_positive,P0,bool operator!=(const SkSVGLineJoin& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLineJoin,type,293,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,SkSVGSpreadMethod,317,no,false_positive,P0,constexpr SkSVGSpreadMethod() : fType(Type::kPad) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,SkSVGSpreadMethod,317,no,false_positive,P0,constexpr explicit SkSVGSpreadMethod(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,SkSVGSpreadMethod,317,no,false_positive,P0,SkSVGSpreadMethod(const SkSVGSpreadMethod&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,operator==,317,no,false_positive,P0,bool operator==(const SkSVGSpreadMethod& other) const { return fType == other.fType; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,operator!=,317,no,false_positive,P0,bool operator!=(const SkSVGSpreadMethod& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGSpreadMethod,type,317,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFillRule,SkSVGFillRule,340,no,false_positive,P0,constexpr SkSVGFillRule() : fType(Type::kInherit) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFillRule,SkSVGFillRule,340,no,false_positive,P0,constexpr explicit SkSVGFillRule(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFillRule,SkSVGFillRule,340,no,false_positive,P0,SkSVGFillRule(const SkSVGFillRule&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFillRule,operator==,340,no,false_positive,P0,bool operator==(const SkSVGFillRule& other) const { return fType == other.fType; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFillRule,operator!=,340,no,false_positive,P0,bool operator!=(const SkSVGFillRule& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFillRule,type,340,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGFillRule,asFillType,340,no,real_gap,P3,SkPathFillType asFillType() const { SkASSERT(fType != Type::kInherit); return fType == Type::kEvenOdd ? SkPathFillType::kEvenOdd : SkPathFillType::kWinding; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,SkSVGVisibility,369,no,false_positive,P0,constexpr SkSVGVisibility() : fType(Type::kVisible) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,SkSVGVisibility,369,no,false_positive,P0,constexpr explicit SkSVGVisibility(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,SkSVGVisibility,369,no,false_positive,P0,SkSVGVisibility(const SkSVGVisibility&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,operator==,369,no,false_positive,P0,bool operator==(const SkSVGVisibility& other) const { return fType == other.fType; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,operator!=,369,no,false_positive,P0,bool operator!=(const SkSVGVisibility& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGVisibility,type,369,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGDashArray,SkSVGDashArray,392,no,false_positive,P0,SkSVGDashArray() : fType(Type::kNone) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGDashArray,SkSVGDashArray,392,no,false_positive,P0,explicit SkSVGDashArray(Type t) : fType(t) {},value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGDashArray,SkSVGDashArray,392,no,false_positive,P0,"explicit SkSVGDashArray(std::vector<SkSVGLength>&& dashArray) : fType(Type::kDashArray) , fDashArray(std::move(dashArray)) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGDashArray,SkSVGDashArray,392,no,false_positive,P0,SkSVGDashArray(const SkSVGDashArray&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGDashArray,operator==,392,no,false_positive,P0,bool operator==(const SkSVGDashArray& other) const { return fType == other.fType && fDashArray == other.fDashArray; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGDashArray,operator!=,392,no,false_positive,P0,bool operator!=(const SkSVGDashArray& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGDashArray,type,392,no,real_gap,P3,Type type() const { return fType; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGDashArray,dashArray,392,no,real_gap,P3,const std::vector<SkSVGLength>& dashArray() const { return fDashArray; },Phase 3 later: SVG public helper/value API candidate after SkSVGDOM minimum API
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,SkSVGStopColor,424,no,false_positive,P0,"SkSVGStopColor() : fType(Type::kColor), fColor(SK_ColorBLACK) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,SkSVGStopColor,424,no,false_positive,P0,"explicit SkSVGStopColor(Type t) : fType(t), fColor(SK_ColorBLACK) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,SkSVGStopColor,424,no,false_positive,P0,"explicit SkSVGStopColor(const SkSVGColorType& c) : fType(Type::kColor), fColor(c) {}",value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,SkSVGStopColor,424,no,false_positive,P0,SkSVGStopColor(const SkSVGStopColor&) = default;,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,operator==,424,no,false_positive,P0,bool operator==(const SkSVGStopColor& other) const { return fType == other.fType && fColor == other.fColor; },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGStopColor,operator!=,424,no,false_positive,P0,bool operator!=(const SkSVGStopColor& other) const { return !(*this == other); },C++ operator convenience should not be exposed directly; use named/value helpers only if needed
