area,header,class,method,method_line,method_static,triage,priority,signature,note
include/gpu,include/gpu/graphite/Recorder.h,Recorder,makeDeferredCanvas,66,no,real_gap,P2,"SkCanvas* makeDeferredCanvas(const SkImageInfo&, const TextureInfo&);","Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/Recorder.h,Recorder,freeGpuResources,66,no,real_gap,P2,void freeGpuResources();,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/Recorder.h,Recorder,performDeferredCleanup,66,no,real_gap,P2,void performDeferredCleanup(std::chrono::milliseconds msNotUsed);,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/Recorder.h,Recorder,currentBudgetedBytes,66,no,real_gap,P2,size_t currentBudgetedBytes() const;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/Recorder.h,Recorder,dumpMemoryStatistics,66,no,real_gap,P2,void dumpMemoryStatistics(SkTraceMemoryDump* traceMemoryDump) const;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/Recorder.h,Recorder,priv,66,no,na,P0,RecorderPriv priv();,testing/private helper is not part of stable C ABI surface
include/gpu,include/gpu/graphite/Recorder.h,Recorder,priv,66,no,na,P0,const RecorderPriv priv() const;,testing/private helper is not part of stable C ABI surface
include/gpu,include/gpu/graphite/Recording.h,Recording,~Recording,25,no,false_positive,P0,~Recording();,"destructor/lifetime should be represented by wrapper release/delete API, not direct method binding"
include/gpu,include/gpu/graphite/Recording.h,Recording,priv,25,no,na,P0,RecordingPriv priv();,testing/private helper is not part of stable C ABI surface
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,TextureInfo,20,no,real_gap,P2,TextureInfo() {},"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,TextureInfo,20,no,real_gap,P2,"TextureInfo(const DawnTextureInfo& dawnInfo) : fBackend(BackendApi::kDawn) , fValid(true) , fSampleCount(dawnInfo.fSampleCount) , fMipmapped(dawnInfo.fMipmapped) , fProtected(Protected::kNo) , fDawnSpec(dawnInfo) {}","Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,TextureInfo,20,no,real_gap,P2,"TextureInfo(const MtlTextureInfo& mtlInfo) : fBackend(BackendApi::kMetal) , fValid(true) , fSampleCount(mtlInfo.fSampleCount) , fMipmapped(mtlInfo.fMipmapped) , fProtected(Protected::kNo) , fMtlSpec(mtlInfo) {}","Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,TextureInfo,20,no,real_gap,P2,"TextureInfo(const VulkanTextureInfo& vkInfo) : fBackend(BackendApi::kVulkan) , fValid(true) , fSampleCount(vkInfo.fSampleCount) , fMipmapped(vkInfo.fMipmapped) , fProtected(Protected::kNo) , fVkSpec(vkInfo) { if (vkInfo.fFlags & VK_IMAGE_CR","Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,~TextureInfo,20,no,false_positive,P0,~TextureInfo() {},"destructor/lifetime should be represented by wrapper release/delete API, not direct method binding"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,TextureInfo,20,no,real_gap,P2,TextureInfo(const TextureInfo&) = default;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,operator==,20,no,real_gap,P2,bool operator==(const TextureInfo&) const;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,operator!=,20,no,real_gap,P2,bool operator!=(const TextureInfo& that) const { return !(*this == that); },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,isValid,20,no,real_gap,P2,bool isValid() const { return fValid; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,backend,20,no,real_gap,P2,BackendApi backend() const { return fBackend; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,numSamples,20,no,real_gap,P2,uint32_t numSamples() const { return fSampleCount; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,mipmapped,20,no,real_gap,P2,Mipmapped mipmapped() const { return fMipmapped; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,isProtected,20,no,real_gap,P2,Protected isProtected() const { return fProtected; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,getDawnTextureInfo,20,no,real_gap,P2,bool getDawnTextureInfo(DawnTextureInfo* info) const;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,getMtlTextureInfo,20,no,real_gap,P2,"bool getMtlTextureInfo(MtlTextureInfo* info) const { if (!this->isValid() || fBackend != BackendApi::kMetal) { return false; } *info = MtlTextureSpecToTextureInfo(fMtlSpec, fSampleCount, fMipmapped); return true; }","Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,getVulkanTextureInfo,20,no,real_gap,P2,"bool getVulkanTextureInfo(VulkanTextureInfo* info) const { if (!this->isValid() || fBackend != BackendApi::kVulkan) { return false; } *info = VulkanTextureSpecToTextureInfo(fVkSpec, fSampleCount, fMipmapped); return true; }","Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,isCompatible,20,no,real_gap,P2,bool isCompatible(const TextureInfo& that) const;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/TextureInfo.h,TextureInfo,toString,20,no,real_gap,P2,SkString toString() const;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,YUVABackendTextureInfo,13,no,real_gap,P2,YUVABackendTextureInfo() = default;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,YUVABackendTextureInfo,13,no,real_gap,P2,YUVABackendTextureInfo(const YUVABackendTextureInfo&) = default;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,YUVABackendTextureInfo,13,no,real_gap,P2,"YUVABackendTextureInfo(const Recorder*, const SkYUVAInfo&, SkSpan<const TextureInfo>, Mipmapped);","Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,operator==,13,no,real_gap,P2,bool operator==(const YUVABackendTextureInfo&) const;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,operator!=,13,no,real_gap,P2,bool operator!=(const YUVABackendTextureInfo& that) const { return !(*this == that); },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,planeTextureInfo,13,no,real_gap,P2,const TextureInfo& planeTextureInfo(int i) const { SkASSERT(i >= 0); return fPlaneTextureInfos[static_cast<size_t>(i)]; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,yuvaInfo,13,no,real_gap,P2,const SkYUVAInfo& yuvaInfo() const { return fYUVAInfo; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,yuvColorSpace,13,no,real_gap,P2,SkYUVColorSpace yuvColorSpace() const { return fYUVAInfo.yuvColorSpace(); },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,mipmapped,13,no,real_gap,P2,Mipmapped mipmapped() const { return fMipmapped; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,numPlanes,13,no,real_gap,P2,int numPlanes() const { return fYUVAInfo.numPlanes(); },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,isValid,13,no,real_gap,P2,bool isValid() const { return fYUVAInfo.isValid(); },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextureInfo,toYUVALocations,13,no,real_gap,P2,SkYUVAInfo::YUVALocations toYUVALocations() const;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextures,YUVABackendTextures,60,no,real_gap,P2,YUVABackendTextures() = default;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextures,YUVABackendTextures,60,no,real_gap,P2,"YUVABackendTextures(const Recorder*, const SkYUVAInfo&, SkSpan<const BackendTexture>);","Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextures,planeTextures,60,no,real_gap,P2,SkSpan<const BackendTexture> planeTextures() const { return SkSpan<const BackendTexture>(fPlaneTextures); },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextures,planeTexture,60,no,real_gap,P2,BackendTexture planeTexture(int i) const { SkASSERT(i >= 0); return fPlaneTextures[static_cast<size_t>(i)]; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextures,yuvaInfo,60,no,real_gap,P2,const SkYUVAInfo& yuvaInfo() const { return fYUVAInfo; },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextures,yuvColorSpace,60,no,real_gap,P2,SkYUVColorSpace yuvColorSpace() const { return fYUVAInfo.yuvColorSpace(); },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextures,numPlanes,60,no,real_gap,P2,int numPlanes() const { return fYUVAInfo.numPlanes(); },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextures,isValid,60,no,real_gap,P2,bool isValid() const { return fYUVAInfo.isValid(); },"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/YUVABackendTextures.h,YUVABackendTextures,toYUVALocations,60,no,real_gap,P2,SkYUVAInfo::YUVALocations toYUVALocations() const;,"Phase 2: Graphite context/recorder/backend object API, gated by Graphite backend options"
include/gpu,include/gpu/graphite/dawn/DawnTypes.h,DawnTextureInfo,DawnTextureInfo,9,no,real_gap,P2,DawnTextureInfo() = default;,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/graphite/dawn/DawnTypes.h,DawnTextureInfo,DawnTextureInfo,9,no,real_gap,P2,DawnTextureInfo(const wgpu::Texture& texture);,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/graphite/dawn/DawnTypes.h,DawnTextureInfo,DawnTextureInfo,9,no,real_gap,P2,"DawnTextureInfo(uint32_t sampleCount, Mipmapped mipmapped, wgpu::TextureFormat viewFormat, wgpu::TextureUsage usage, wgpu::TextureAspect aspect) : fSampleCount(sampleCount) , fMipmapped(mipmapped) , fFormat(viewFormat) , fUsage(usage) , fAs",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/graphite/mtl/MtlGraphiteTypes.h,MtlTextureInfo,MtlTextureInfo,24,no,real_gap,P2,MtlTextureInfo() = default;,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/graphite/mtl/MtlGraphiteTypes.h,MtlTextureInfo,MtlTextureInfo,24,no,real_gap,P2,MtlTextureInfo(CFTypeRef mtlTexture);,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/graphite/mtl/MtlGraphiteTypes.h,MtlTextureInfo,MtlTextureInfo,24,no,real_gap,P2,"MtlTextureInfo(uint32_t sampleCount, skgpu::Mipmapped mipmapped, MtlPixelFormat format, MtlTextureUsage usage, MtlStorageMode storageMode, bool framebufferOnly) : fSampleCount(sampleCount) , fMipmapped(mipmapped) , fFormat(format) , fUsage(",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/graphite/vk/VulkanGraphiteTypes.h,VulkanTextureInfo,VulkanTextureInfo,9,no,real_gap,P2,VulkanTextureInfo() = default;,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/graphite/vk/VulkanGraphiteTypes.h,VulkanTextureInfo,VulkanTextureInfo,9,no,real_gap,P2,"VulkanTextureInfo(uint32_t sampleCount, Mipmapped mipmapped, VkImageCreateFlags flags, VkFormat format, VkImageTiling imageTiling, VkImageUsageFlags imageUsageFlags, VkSharingMode sharingMode, VkImageAspectFlags aspectMask, VulkanYcbcrConve",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockTextureInfo,GrMockTextureInfo,10,no,real_gap,P2,"GrMockTextureInfo() : fColorType(GrColorType::kUnknown) , fCompressionType(SkTextureCompressionType::kNone) , fID(0) {}",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockTextureInfo,GrMockTextureInfo,10,no,real_gap,P2,"GrMockTextureInfo(GrColorType colorType, SkTextureCompressionType compressionType, int id, skgpu::Protected isProtected = skgpu::Protected::kNo) : fColorType(colorType) , fCompressionType(compressionType) , fID(id) , fProtected(isProtected)",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockTextureInfo,operator==,10,no,real_gap,P2,bool operator==(const GrMockTextureInfo& that) const { return fColorType == that.fColorType && fCompressionType == that.fCompressionType && fID == that.fID && fProtected == that.fProtected; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockTextureInfo,getBackendFormat,10,no,real_gap,P2,GrBackendFormat getBackendFormat() const;,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockTextureInfo,compressionType,10,no,real_gap,P2,SkTextureCompressionType compressionType() const { return fCompressionType; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockTextureInfo,colorType,10,no,real_gap,P2,GrColorType colorType() const { SkASSERT(fCompressionType == SkTextureCompressionType::kNone); return fColorType; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockTextureInfo,id,10,no,real_gap,P2,int id() const { return fID; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockTextureInfo,getProtected,10,no,real_gap,P2,skgpu::Protected getProtected() const { return fProtected; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockTextureInfo,isProtected,10,no,real_gap,P2,bool isProtected() const { return fProtected == skgpu::Protected::kYes; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockRenderTargetInfo,GrMockRenderTargetInfo,58,no,real_gap,P2,"GrMockRenderTargetInfo() : fColorType(GrColorType::kUnknown) , fID(0) {}",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockRenderTargetInfo,GrMockRenderTargetInfo,58,no,real_gap,P2,"GrMockRenderTargetInfo(GrColorType colorType, int id, skgpu::Protected isProtected = skgpu::Protected::kNo) : fColorType(colorType) , fID(id) , fProtected(isProtected) { SkASSERT(fID); }",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockRenderTargetInfo,operator==,58,no,real_gap,P2,bool operator==(const GrMockRenderTargetInfo& that) const { return fColorType == that.fColorType && fID == that.fID && fProtected == that.fProtected; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockRenderTargetInfo,getBackendFormat,58,no,real_gap,P2,GrBackendFormat getBackendFormat() const;,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockRenderTargetInfo,colorType,58,no,real_gap,P2,GrColorType colorType() const { return fColorType; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockRenderTargetInfo,getProtected,58,no,real_gap,P2,skgpu::Protected getProtected() const { return fProtected; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockRenderTargetInfo,isProtected,58,no,real_gap,P2,bool isProtected() const { return fProtected == skgpu::Protected::kYes; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mock/GrMockTypes.h,GrMockOptions,GrMockOptions,104,no,real_gap,P2,GrMockOptions() { using Renderability = ConfigOptions::Renderability; fConfigOptions[(int)GrColorType::kRGBA_8888].fRenderability = Renderability::kNonMSAA; fConfigOptions[(int)GrColorType::kRGBA_8888].fTexturable = true; fConfigOptions[(in,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mtl/GrMtlTypes.h,GrMtlTextureInfo,GrMtlTextureInfo,21,no,real_gap,P2,GrMtlTextureInfo() {},Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mtl/GrMtlTypes.h,GrMtlTextureInfo,operator==,21,no,real_gap,P2,bool operator==(const GrMtlTextureInfo& that) const { return fTexture == that.fTexture; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mtl/MtlMemoryAllocator.h,MtlAlloc,~MtlAlloc,12,no,false_positive,P0,~MtlAlloc() override = default;,"destructor/lifetime should be represented by wrapper release/delete API, not direct method binding"
include/gpu,include/gpu/mtl/MtlMemoryAllocator.h,MtlMemoryAllocator,newBufferWithLength,17,no,real_gap,P2,"virtual id<MTLBuffer> newBufferWithLength(NSUInteger length, MTLResourceOptions options, sk_sp<MtlAlloc>* allocation) = 0;",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/mtl/MtlMemoryAllocator.h,MtlMemoryAllocator,newTextureWithDescriptor,17,no,real_gap,P2,"virtual id<MTLTexture> newTextureWithDescriptor(MTLTextureDescriptor* texDesc, sk_sp<MtlAlloc>* allocation) = 0;",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/vk/GrVkTypes.h,GrVkImageInfo,operator==,12,no,real_gap,P2,bool operator==(const GrVkImageInfo& that) const { bool equal = fImage == that.fImage && fAlloc == that.fAlloc && fImageTiling == that.fImageTiling && fImageLayout == that.fImageLayout && fFormat == that.fFormat && fImageUsageFlags == that.,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/vk/VulkanExtensions.h,VulkanExtensions,VulkanExtensions,11,no,real_gap,P2,VulkanExtensions() {},Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/vk/VulkanExtensions.h,VulkanExtensions,init,11,no,real_gap,P2,"void init(VulkanGetProc, VkInstance, VkPhysicalDevice, uint32_t instanceExtensionCount, const char* const* instanceExtensions, uint32_t deviceExtensionCount, const char* const* deviceExtensions);",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/vk/VulkanExtensions.h,VulkanExtensions,hasExtension,11,no,real_gap,P2,"bool hasExtension(const char[], uint32_t minVersion) const;",Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,allocateImageMemory,46,no,na,P3,"virtual VkResult allocateImageMemory(VkImage image, uint32_t allocationPropertyFlags, skgpu::VulkanBackendMemory* memory) = 0;","Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,allocateBufferMemory,46,no,na,P3,"virtual VkResult allocateBufferMemory(VkBuffer buffer, BufferUsage usage, uint32_t allocationPropertyFlags, skgpu::VulkanBackendMemory* memory) = 0;","Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,getAllocInfo,46,no,na,P3,"virtual void getAllocInfo(const skgpu::VulkanBackendMemory&, skgpu::VulkanAlloc*) const = 0;","Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,mapMemory,46,no,na,P3,virtual void* mapMemory(const skgpu::VulkanBackendMemory&) { return nullptr; },"Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,mapMemory,46,no,na,P3,"virtual VkResult mapMemory(const skgpu::VulkanBackendMemory& memory, void** data) { *data = this->mapMemory(memory); return *data ? VK_SUCCESS : VK_ERROR_INITIALIZATION_FAILED; }","Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,unmapMemory,46,no,na,P3,virtual void unmapMemory(const skgpu::VulkanBackendMemory&) = 0;,"Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,flushMappedMemory,46,no,na,P3,"virtual void flushMappedMemory(const skgpu::VulkanBackendMemory&, VkDeviceSize, VkDeviceSize) {}","Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,flushMemory,46,no,na,P3,"virtual VkResult flushMemory(const skgpu::VulkanBackendMemory& memory, VkDeviceSize offset, VkDeviceSize size) { this->flushMappedMemory(memory, offset, size); return VK_SUCCESS; }","Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,invalidateMappedMemory,46,no,na,P3,"virtual void invalidateMappedMemory(const skgpu::VulkanBackendMemory&, VkDeviceSize, VkDeviceSize) {}","Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,invalidateMemory,46,no,na,P3,"virtual VkResult invalidateMemory(const skgpu::VulkanBackendMemory& memory, VkDeviceSize offset, VkDeviceSize size) { this->invalidateMappedMemory(memory, offset, size); return VK_SUCCESS; }","Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,freeMemory,46,no,na,P3,virtual void freeMemory(const skgpu::VulkanBackendMemory&) = 0;,"Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanMemoryAllocator.h,VulkanMemoryAllocator,totalAllocatedAndUsedMemory,46,no,na,P3,"virtual std::pair<uint64_t, uint64_t> totalAllocatedAndUsedMemory() const = 0;","Phase 2 later: Vulkan memory allocator is dependency/backing infrastructure, not first-level public C ABI"
include/gpu,include/gpu/vk/VulkanTypes.h,VulkanAlloc,operator==,35,no,real_gap,P2,bool operator==(const VulkanAlloc& that) const { return fMemory == that.fMemory && fOffset == that.fOffset && fSize == that.fSize && fFlags == that.fFlags && fUsesSystemHeap == that.fUsesSystemHeap; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/vk/VulkanTypes.h,VulkanYcbcrConversionInfo,operator==,48,no,real_gap,P2,bool operator==(const VulkanYcbcrConversionInfo& that) const { if (!this->isValid() && !that.isValid()) { return true; } return this->fFormat == that.fFormat && this->fExternalFormat == that.fExternalFormat && this->fYcbcrModel == that.fYcb,Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/vk/VulkanTypes.h,VulkanYcbcrConversionInfo,operator!=,48,no,real_gap,P2,bool operator!=(const VulkanYcbcrConversionInfo& that) const { return !(*this == that); },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
include/gpu,include/gpu/vk/VulkanTypes.h,VulkanYcbcrConversionInfo,isValid,48,no,real_gap,P2,bool isValid() const { return fYcbcrModel != VK_SAMPLER_YCBCR_MODEL_CONVERSION_RGB_IDENTITY || fExternalFormat != 0; },Phase 2: GPU backend/platform API candidate; expose behind matching feature guards after ownership review
