area,header,class,class_kind,class_line,class_status,method,method_line,method_static,method_status,matched_capi,signature,note
include/core,include/core/SkTypeface.h,SkTypeface,class,36,covered,getBounds,140,no,covered,SkTypeface_getBounds,SkRect getBounds() const;,
include/core,include/core/SkTypeface.h,SkTypeface,class,36,covered,filterRec,140,no,covered,SkTypeface_filterRec,void filterRec(SkScalerContextRec* rec) const { this->onFilterRec(rec); },
include/core,include/core/SkTypeface.h,SkTypeface,class,36,covered,getFontDescriptor,140,no,covered,SkTypeface_getFontDescriptor,"void getFontDescriptor(SkFontDescriptor* desc, bool* isLocal) const { this->onGetFontDescriptor(desc, isLocal); }",
include/core,include/core/SkTypeface.h,SkTypeface,class,36,covered,internal_private_getCTFontRef,140,no,covered,SkTypeface_internal_private_getCTFontRef,void* internal_private_getCTFontRef() const { return this->onGetCTFontRef(); },
include/core,include/core/SkTypeface.h,SkTypeface,class,36,covered,Register,140,yes,covered,SkTypeface_Register,"static void Register( FactoryId id, sk_sp<SkTypeface> (*make)(std::unique_ptr<SkStreamAsset>, const SkFontArguments&));",
include/core,include/core/SkUnPreMultiply.h,SkUnPreMultiply,class,8,covered,GetScaleTable,9,yes,covered,SkUnPreMultiply_GetScaleTable,static const Scale* GetScaleTable() { return gTable; },
include/core,include/core/SkVertices.h,SkVertices,class,15,covered,MakeCopy,26,yes,covered,SkVertices_MakeCopy,"static sk_sp<SkVertices> MakeCopy(VertexMode mode, int vertexCount, const SkPoint positions[], const SkPoint texs[], const SkColor colors[], int indexCount, const uint16_t indices[]);",
include/core,include/core/SkVertices.h,SkVertices,class,15,covered,MakeCopy,26,yes,covered,SkVertices_MakeCopy,"static sk_sp<SkVertices> MakeCopy(VertexMode mode, int vertexCount, const SkPoint positions[], const SkPoint texs[], const SkColor colors[]) { return MakeCopy(mode, vertexCount, positions, texs, colors, 0, nullptr); }",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,SubsamplingFactors,62,yes,covered,SkYUVAInfo_SubsamplingFactors,"static std::tuple<int, int> SubsamplingFactors(Subsampling);",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,PlaneSubsamplingFactors,62,yes,covered,SkYUVAInfo_PlaneSubsamplingFactors,"static std::tuple<int, int> PlaneSubsamplingFactors(PlaneConfig, Subsampling, int planeIdx);",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,PlaneDimensions,62,yes,covered,SkYUVAInfo_PlaneDimensions,"static int PlaneDimensions(SkISize imageDimensions, PlaneConfig, Subsampling, SkEncodedOrigin, SkISize planeDimensions[kMaxPlanes]);",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,NumPlanes,62,yes,covered,SkYUVAInfo_NumPlanes,static constexpr int NumPlanes(PlaneConfig);,
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,NumChannelsInPlane,62,yes,covered,SkYUVAInfo_NumChannelsInPlane,"static constexpr int NumChannelsInPlane(PlaneConfig, int i);",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,GetYUVALocations,62,yes,covered,SkYUVAInfo_GetYUVALocations,"static YUVALocations GetYUVALocations(PlaneConfig, const uint32_t* planeChannelFlags);",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,HasAlpha,62,yes,covered,SkYUVAInfo_HasAlpha,static bool HasAlpha(PlaneConfig);,
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,SkYUVAInfo,62,no,covered,SkYUVAInfo_makeDimensions|SkYUVAInfo_makeSubsampling|SkYUVAInfo_new|SkYUVAInfo_newCopy|SkYUVAInfo_newWithDimensionsConfigSubsamplingSpaceOriginAndSiting,SkYUVAInfo() = default;,
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,SkYUVAInfo,62,no,covered,SkYUVAInfo_makeDimensions|SkYUVAInfo_makeSubsampling|SkYUVAInfo_new|SkYUVAInfo_newCopy|SkYUVAInfo_newWithDimensionsConfigSubsamplingSpaceOriginAndSiting,SkYUVAInfo(const SkYUVAInfo&) = default;,
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,SkYUVAInfo,62,no,covered,SkYUVAInfo_makeDimensions|SkYUVAInfo_makeSubsampling|SkYUVAInfo_new|SkYUVAInfo_newCopy|SkYUVAInfo_newWithDimensionsConfigSubsamplingSpaceOriginAndSiting,"SkYUVAInfo(SkISize dimensions, PlaneConfig, Subsampling, SkYUVColorSpace, SkEncodedOrigin origin = kTopLeft_SkEncodedOrigin, Siting sitingX = Siting::kCentered, Siting sitingY = Siting::kCentered);",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,planeConfig,62,no,covered,SkYUVAInfo_planeConfig,PlaneConfig planeConfig() const { return fPlaneConfig; },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,subsampling,62,no,covered,SkYUVAInfo_subsampling,Subsampling subsampling() const { return fSubsampling; },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,planeSubsamplingFactors,62,no,covered,SkYUVAInfo_planeSubsamplingFactors,"std::tuple<int, int> planeSubsamplingFactors(int planeIdx) const { return PlaneSubsamplingFactors(fPlaneConfig, fSubsampling, planeIdx); }",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,dimensions,62,no,covered,SkYUVAInfo_dimensions,SkISize dimensions() const { return fDimensions; },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,width,62,no,covered,SkYUVAInfo_width,int width() const { return fDimensions.width(); },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,height,62,no,covered,SkYUVAInfo_height,int height() const { return fDimensions.height(); },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,yuvColorSpace,62,no,covered,SkYUVAInfo_yuvColorSpace,SkYUVColorSpace yuvColorSpace() const { return fYUVColorSpace; },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,sitingX,62,no,covered,SkYUVAInfo_sitingX,Siting sitingX() const { return fSitingX; },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,sitingY,62,no,covered,SkYUVAInfo_sitingY,Siting sitingY() const { return fSitingY; },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,origin,62,no,covered,SkYUVAInfo_origin,SkEncodedOrigin origin() const { return fOrigin; },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,originMatrix,62,no,covered,SkYUVAInfo_originMatrix,"SkMatrix originMatrix() const { return SkEncodedOriginToMatrix(fOrigin, this->width(), this->height()); }",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,hasAlpha,62,no,covered,SkYUVAInfo_hasAlpha,bool hasAlpha() const { return HasAlpha(fPlaneConfig); },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,planeDimensions,62,no,covered,SkYUVAInfo_planeDimensions,"int planeDimensions(SkISize planeDimensions[kMaxPlanes]) const { return PlaneDimensions(fDimensions, fPlaneConfig, fSubsampling, fOrigin, planeDimensions); }",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,computeTotalBytes,62,no,covered,SkYUVAInfo_computeTotalBytes,"size_t computeTotalBytes(const size_t rowBytes[kMaxPlanes], size_t planeSizes[kMaxPlanes] = nullptr) const;",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,numPlanes,62,no,covered,SkYUVAInfo_numPlanes,int numPlanes() const { return NumPlanes(fPlaneConfig); },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,numChannelsInPlane,62,no,covered,SkYUVAInfo_numChannelsInPlane,"int numChannelsInPlane(int i) const { return NumChannelsInPlane(fPlaneConfig, i); }",
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,toYUVALocations,62,no,covered,SkYUVAInfo_toYUVALocations,YUVALocations toYUVALocations(const uint32_t* channelFlags) const;,
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,makeSubsampling,62,no,covered,SkYUVAInfo_makeSubsampling,SkYUVAInfo makeSubsampling(SkYUVAInfo::Subsampling) const;,
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,makeDimensions,62,no,covered,SkYUVAInfo_makeDimensions,SkYUVAInfo makeDimensions(SkISize) const;,
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,operator==,62,no,covered,SkYUVAInfo_equals,bool operator==(const SkYUVAInfo& that) const;,
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,operator!=,62,no,covered,SkYUVAInfo_notEquals,bool operator!=(const SkYUVAInfo& that) const { return !(*this == that); },
include/core,include/core/SkYUVAInfo.h,SkYUVAInfo,class,14,covered,isValid,62,no,covered,SkYUVAInfo_isValid,bool isValid() const { return fPlaneConfig != PlaneConfig::kUnknown; },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,DefaultColorTypeForDataType,54,yes,covered,SkYUVAPixmapInfo_DefaultColorTypeForDataType,"static constexpr SkColorType DefaultColorTypeForDataType(DataType dataType, int numChannels);",
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,NumChannelsAndDataType,54,yes,covered,SkYUVAPixmapInfo_NumChannelsAndDataType,"static std::tuple<int, DataType> NumChannelsAndDataType(SkColorType);",
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,SkYUVAPixmapInfo,54,no,covered,SkYUVAPixmapInfo_new|SkYUVAPixmapInfo_newCopy|SkYUVAPixmapInfo_newWithInfoColorTypesAndRowBytes|SkYUVAPixmapInfo_newWithInfoDataTypeAndRowBytes,SkYUVAPixmapInfo() = default;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,SkYUVAPixmapInfo,54,no,covered,SkYUVAPixmapInfo_new|SkYUVAPixmapInfo_newCopy|SkYUVAPixmapInfo_newWithInfoColorTypesAndRowBytes|SkYUVAPixmapInfo_newWithInfoDataTypeAndRowBytes,"SkYUVAPixmapInfo(const SkYUVAInfo&, const SkColorType[kMaxPlanes], const size_t rowBytes[kMaxPlanes]);",
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,SkYUVAPixmapInfo,54,no,covered,SkYUVAPixmapInfo_new|SkYUVAPixmapInfo_newCopy|SkYUVAPixmapInfo_newWithInfoColorTypesAndRowBytes|SkYUVAPixmapInfo_newWithInfoDataTypeAndRowBytes,"SkYUVAPixmapInfo(const SkYUVAInfo&, DataType, const size_t rowBytes[kMaxPlanes]);",
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,SkYUVAPixmapInfo,54,no,covered,SkYUVAPixmapInfo_new|SkYUVAPixmapInfo_newCopy|SkYUVAPixmapInfo_newWithInfoColorTypesAndRowBytes|SkYUVAPixmapInfo_newWithInfoDataTypeAndRowBytes,SkYUVAPixmapInfo(const SkYUVAPixmapInfo&) = default;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,operator==,54,no,covered,SkYUVAPixmapInfo_equals,bool operator==(const SkYUVAPixmapInfo&) const;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,operator!=,54,no,covered,SkYUVAPixmapInfo_notEquals,bool operator!=(const SkYUVAPixmapInfo& that) const { return !(*this == that); },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,yuvaInfo,54,no,covered,SkYUVAPixmapInfo_yuvaInfo,const SkYUVAInfo& yuvaInfo() const { return fYUVAInfo; },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,yuvColorSpace,54,no,covered,SkYUVAPixmapInfo_yuvColorSpace,SkYUVColorSpace yuvColorSpace() const { return fYUVAInfo.yuvColorSpace(); },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,numPlanes,54,no,covered,SkYUVAPixmapInfo_numPlanes,int numPlanes() const { return fYUVAInfo.numPlanes(); },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,dataType,54,no,covered,SkYUVAPixmapInfo_dataType,DataType dataType() const { return fDataType; },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,rowBytes,54,no,covered,SkYUVAPixmapInfo_rowBytes,size_t rowBytes(int i) const { return fRowBytes[static_cast<size_t>(i)]; },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,planeInfo,54,no,covered,SkYUVAPixmapInfo_planeInfo,const SkImageInfo& planeInfo(int i) const { return fPlaneInfos[static_cast<size_t>(i)]; },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,computeTotalBytes,54,no,covered,SkYUVAPixmapInfo_computeTotalBytes,size_t computeTotalBytes(size_t planeSizes[kMaxPlanes] = nullptr) const;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,initPixmapsFromSingleAllocation,54,no,covered,SkYUVAPixmapInfo_initPixmapsFromSingleAllocation,"bool initPixmapsFromSingleAllocation(void* memory, SkPixmap pixmaps[kMaxPlanes]) const;",
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,isValid,54,no,covered,SkYUVAPixmapInfo_isValid,bool isValid() const { return fYUVAInfo.isValid(); },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmapInfo,class,18,covered,isSupported,54,no,covered,SkYUVAPixmapInfo_isSupported,bool isSupported(const SupportedDataTypes&) const;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,RecommendedRGBAColorType,116,yes,covered,SkYUVAPixmaps_RecommendedRGBAColorType,static SkColorType RecommendedRGBAColorType(DataType);,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,Allocate,116,yes,covered,SkYUVAPixmaps_Allocate,static SkYUVAPixmaps Allocate(const SkYUVAPixmapInfo& yuvaPixmapInfo);,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,FromData,116,yes,covered,SkYUVAPixmaps_FromData,"static SkYUVAPixmaps FromData(const SkYUVAPixmapInfo&, sk_sp<SkData>);",
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,MakeCopy,116,yes,covered,SkYUVAPixmaps_MakeCopy,static SkYUVAPixmaps MakeCopy(const SkYUVAPixmaps& src);,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,FromExternalMemory,116,yes,covered,SkYUVAPixmaps_FromExternalMemory,"static SkYUVAPixmaps FromExternalMemory(const SkYUVAPixmapInfo&, void* memory);",
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,FromExternalPixmaps,116,yes,covered,SkYUVAPixmaps_FromExternalPixmaps,"static SkYUVAPixmaps FromExternalPixmaps(const SkYUVAInfo&, const SkPixmap[kMaxPlanes]);",
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,SkYUVAPixmaps,116,no,covered,SkYUVAPixmaps_MakeCopy|SkYUVAPixmaps_new|SkYUVAPixmaps_newCopy,SkYUVAPixmaps() = default;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,~SkYUVAPixmaps,116,no,covered,SkYUVAPixmaps_delete,~SkYUVAPixmaps() = default;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,SkYUVAPixmaps,116,no,covered,SkYUVAPixmaps_MakeCopy|SkYUVAPixmaps_new|SkYUVAPixmaps_newCopy,SkYUVAPixmaps(SkYUVAPixmaps&& that) = default;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,SkYUVAPixmaps,116,no,covered,SkYUVAPixmaps_MakeCopy|SkYUVAPixmaps_new|SkYUVAPixmaps_newCopy,SkYUVAPixmaps(const SkYUVAPixmaps&) = default;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,isValid,116,no,covered,SkYUVAPixmaps_isValid,bool isValid() const { return !fYUVAInfo.dimensions().isEmpty(); },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,yuvaInfo,116,no,covered,SkYUVAPixmaps_yuvaInfo,const SkYUVAInfo& yuvaInfo() const { return fYUVAInfo; },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,dataType,116,no,covered,SkYUVAPixmaps_dataType,DataType dataType() const { return fDataType; },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,pixmapsInfo,116,no,covered,SkYUVAPixmaps_pixmapsInfo,SkYUVAPixmapInfo pixmapsInfo() const;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,numPlanes,116,no,covered,SkYUVAPixmaps_numPlanes,int numPlanes() const { return this->isValid() ? fYUVAInfo.numPlanes() : 0; },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,planes,116,no,covered,SkYUVAPixmaps_planes,"const std::array<SkPixmap, kMaxPlanes>& planes() const { return fPlanes; }",
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,plane,116,no,covered,SkYUVAPixmaps_plane,const SkPixmap& plane(int i) const { return fPlanes[SkToSizeT(i)]; },
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,toYUVALocations,116,no,covered,SkYUVAPixmaps_toYUVALocations,SkYUVAInfo::YUVALocations toYUVALocations() const;,
include/core,include/core/SkYUVAPixmaps.h,SkYUVAPixmaps,class,115,covered,ownsStorage,116,no,covered,SkYUVAPixmaps_ownsStorage,bool ownsStorage() const { return SkToBool(fData); },
include/docs,include/docs/SkMultiPictureDocument.h,SkDocumentPage,struct,15,missing,,,,no_public_methods_found,,,public method extraction found no methods
include/docs,include/docs/SkPDFDocument.h,AttributeList,class,25,covered,AttributeList,26,no,covered,AttributeList_new,AttributeList();,
include/docs,include/docs/SkPDFDocument.h,AttributeList,class,25,covered,~AttributeList,26,no,covered,AttributeList_delete,~AttributeList();,
include/docs,include/docs/SkPDFDocument.h,AttributeList,class,25,covered,appendInt,26,no,covered,AttributeList_appendInt,"void appendInt(const char* owner, const char* name, int value);",
include/docs,include/docs/SkPDFDocument.h,AttributeList,class,25,covered,appendFloat,26,no,covered,AttributeList_appendFloat,"void appendFloat(const char* owner, const char* name, float value);",
include/docs,include/docs/SkPDFDocument.h,AttributeList,class,25,covered,appendName,26,no,covered,AttributeList_appendName,"void appendName(const char* owner, const char* attrName, const char* value);",
include/docs,include/docs/SkPDFDocument.h,AttributeList,class,25,covered,appendFloatArray,26,no,covered,AttributeList_appendFloatArray,"void appendFloatArray(const char* owner, const char* name, const std::vector<float>& value);",
include/docs,include/docs/SkPDFDocument.h,AttributeList,class,25,covered,appendNodeIdArray,26,no,covered,AttributeList_appendNodeIdArray,"void appendNodeIdArray(const char* owner, const char* attrName, const std::vector<int>& nodeIds);",
include/docs,include/docs/SkPDFDocument.h,StructureElementNode,struct,51,missing,,,,no_public_methods_found,,,public method extraction found no methods
include/docs,include/docs/SkPDFDocument.h,DateTime,struct,60,covered,toISO8601,61,no,covered,DateTime_toISO8601,void toISO8601(SkString* dst) const;,
include/docs,include/docs/SkPDFDocument.h,Metadata,struct,75,referenced,,,,no_public_methods_found,SkBBoxHierarchy_insert_withMetadata|SkPDF_MakeDocumentWithoutMetadata,,public method extraction found no methods
include/effects,include/effects/Sk1DPathEffect.h,SkPath1DPathEffect,class,10,covered,Make,19,yes,covered,SkPath1DPathEffect_Make,"static sk_sp<SkPathEffect> Make(const SkPath& path, SkScalar advance, SkScalar phase, Style);",
include/effects,include/effects/Sk1DPathEffect.h,SkPath1DPathEffect,class,10,covered,RegisterFlattenables,19,yes,covered,SkPath1DPathEffect_RegisterFlattenables,static void RegisterFlattenables();,
include/effects,include/effects/Sk2DPathEffect.h,SkLine2DPathEffect,class,11,covered,Make,12,yes,covered,SkLine2DPathEffect_Make,"static sk_sp<SkPathEffect> Make(SkScalar width, const SkMatrix& matrix);",
include/effects,include/effects/Sk2DPathEffect.h,SkLine2DPathEffect,class,11,covered,RegisterFlattenables,12,yes,covered,SkLine2DPathEffect_RegisterFlattenables,static void RegisterFlattenables();,
include/effects,include/effects/Sk2DPathEffect.h,SkPath2DPathEffect,class,18,covered,Make,19,yes,covered,SkPath2DPathEffect_Make,"static sk_sp<SkPathEffect> Make(const SkMatrix& matrix, const SkPath& path);",
include/effects,include/effects/Sk2DPathEffect.h,SkPath2DPathEffect,class,18,covered,RegisterFlattenables,19,yes,covered,SkPath2DPathEffect_RegisterFlattenables,static void RegisterFlattenables();,
include/effects,include/effects/SkBlenders.h,SkBlenders,class,5,covered,Arithmetic,6,yes,covered,SkBlenders_Arithmetic,"static sk_sp<SkBlender> Arithmetic(float k1, float k2, float k3, float k4, bool enforcePremul);",
include/effects,include/effects/SkBlurMaskFilter.h,SkBlurMaskFilter,class,10,missing,MakeEmboss,11,yes,na,,"static sk_sp<SkMaskFilter> MakeEmboss(SkScalar blurSigma, const SkScalar direction[3], SkScalar ambient, SkScalar specular);",legacy factory guarded by SK_SUPPORT_LEGACY_EMBOSSMASKFILTER; not available in the current default build unless that macro is enabled
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,SkColorMatrix,10,no,covered,SkColorMatrix_new|SkColorMatrix_newWithComponents,"constexpr SkColorMatrix() : SkColorMatrix(1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0) {}",
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,SkColorMatrix,10,no,covered,SkColorMatrix_new|SkColorMatrix_newWithComponents,"constexpr SkColorMatrix(float m00, float m01, float m02, float m03, float m04, float m10, float m11, float m12, float m13, float m14, float m20, float m21, float m22, float m23, float m24, float m30, float m31, float m32, float m33, float m",
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,RGBtoYUV,10,yes,covered,SkColorMatrix_RGBtoYUV,static SkColorMatrix RGBtoYUV(SkYUVColorSpace);,
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,YUVtoRGB,10,yes,covered,SkColorMatrix_YUVtoRGB,static SkColorMatrix YUVtoRGB(SkYUVColorSpace);,
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,setIdentity,10,no,covered,SkColorMatrix_setIdentity,void setIdentity();,
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,setScale,10,no,covered,SkColorMatrix_setScale,"void setScale(float rScale, float gScale, float bScale, float aScale = 1.0f);",
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,postTranslate,10,no,covered,SkColorMatrix_postTranslate,"void postTranslate(float dr, float dg, float db, float da);",
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,setConcat,10,no,covered,SkColorMatrix_setConcat,"void setConcat(const SkColorMatrix& a, const SkColorMatrix& b);",
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,preConcat,10,no,covered,SkColorMatrix_preConcat,"void preConcat(const SkColorMatrix& mat) { this->setConcat(*this, mat); }",
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,postConcat,10,no,covered,SkColorMatrix_postConcat,"void postConcat(const SkColorMatrix& mat) { this->setConcat(mat, *this); }",
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,setSaturation,10,no,covered,SkColorMatrix_setSaturation,void setSaturation(float sat);,
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,setRowMajor,10,no,covered,SkColorMatrix_setRowMajor,"void setRowMajor(const float src[20]) { std::copy_n(src, 20, fMat.begin()); }",
include/effects,include/effects/SkColorMatrix.h,SkColorMatrix,class,9,covered,getRowMajor,10,no,covered,SkColorMatrix_getRowMajor,"void getRowMajor(float dst[20]) const { std::copy_n(fMat.begin(), 20, dst); }",
include/effects,include/effects/SkColorMatrixFilter.h,SkColorMatrixFilter,class,7,covered,MakeLightingFilter,8,yes,covered,SkColorMatrixFilter_MakeLightingFilter,"static sk_sp<SkColorFilter> MakeLightingFilter(SkColor mul, SkColor add) { return SkColorFilters::Lighting(mul, add); }",
include/effects,include/effects/SkCornerPathEffect.h,SkCornerPathEffect,class,10,covered,Make,11,yes,covered,SkCornerPathEffect_Make,static sk_sp<SkPathEffect> Make(SkScalar radius);,
include/effects,include/effects/SkCornerPathEffect.h,SkCornerPathEffect,class,10,covered,RegisterFlattenables,11,yes,covered,SkCornerPathEffect_RegisterFlattenables,static void RegisterFlattenables();,
include/effects,include/effects/SkDashPathEffect.h,SkDashPathEffect,class,9,covered,Make,10,yes,covered,SkDashPathEffect_Make,"static sk_sp<SkPathEffect> Make(const SkScalar intervals[], int count, SkScalar phase);",
include/effects,include/effects/SkDiscretePathEffect.h,SkDiscretePathEffect,class,6,covered,Make,7,yes,covered,SkDiscretePathEffect_Make,"static sk_sp<SkPathEffect> Make(SkScalar segLength, SkScalar dev, uint32_t seedAssist = 0);",
include/effects,include/effects/SkDiscretePathEffect.h,SkDiscretePathEffect,class,6,covered,RegisterFlattenables,7,yes,covered,SkDiscretePathEffect_RegisterFlattenables,static void RegisterFlattenables();,
include/effects,include/effects/SkGradientShader.h,SkGradientShader,class,17,covered,,,,no_public_methods_found,SkGradientShader_MakeLinear|SkGradientShader_MakeLinear4fWithFlags|SkGradientShader_MakeLinear4fWithInterpolation|SkGradientShader_MakeRadial|SkGradientShader_MakeRadial4fWithFlags|SkGradientShader_MakeRadial4fWithInterpolation|SkGradientShader_MakeSweep|SkGradientShader_MakeSweep4fWithFlags,,public method extraction found no methods
include/effects,include/effects/SkHighContrastFilter.h,SkHighContrastConfig,struct,10,covered,SkHighContrastConfig,18,no,covered,SkHighContrastConfig_new|SkHighContrastConfig_newWithGrayscaleInvertStyleContrast,SkHighContrastConfig() { fGrayscale = false; fInvertStyle = InvertStyle::kNoInvert; fContrast = 0.0f; },
include/effects,include/effects/SkHighContrastFilter.h,SkHighContrastConfig,struct,10,covered,SkHighContrastConfig,18,no,covered,SkHighContrastConfig_new|SkHighContrastConfig_newWithGrayscaleInvertStyleContrast,"SkHighContrastConfig(bool grayscale, InvertStyle invertStyle, SkScalar contrast) : fGrayscale(grayscale) , fInvertStyle(invertStyle) , fContrast(contrast) {}",
include/effects,include/effects/SkHighContrastFilter.h,SkHighContrastFilter,struct,53,covered,Make,54,yes,covered,SkHighContrastFilter_Make,static sk_sp<SkColorFilter> Make(const SkHighContrastConfig& config);,
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Arithmetic,67,yes,covered,SkImageFilters_Arithmetic,"static sk_sp<SkImageFilter> Arithmetic(SkScalar k1, SkScalar k2, SkScalar k3, SkScalar k4, bool enforcePMColor, sk_sp<SkImageFilter> background, sk_sp<SkImageFilter> foreground, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Blend,67,yes,covered,SkImageFilters_Blend,"static sk_sp<SkImageFilter> Blend(SkBlendMode mode, sk_sp<SkImageFilter> background, sk_sp<SkImageFilter> foreground = nullptr, const CropRect& cropRect = {});",
