area,header,class,method,method_line,method_status,matched_capi,triage,priority,residual_kind,signature,generator_action,note
modules/svg,modules/svg/include/SkSVGShape.h,SkSVGShape,appendChild,10,missing,,real_gap,P2,design_required,void appendChild(sk_sp<SkSVGNode>) override;,Phase 12 SVG node ownership classification,Standalone SVG node ownership and child transfer need a node owner model before exposing appendChild
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextFragment,renderText,11,false_positive,,false_positive,P0,coverage_polish,"void renderText(const SkSVGRenderContext&, SkSVGTextContext*, SkSVGXmlSpace) const;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextLiteral,onShapeText,80,false_positive,,false_positive,P0,coverage_polish,"void onShapeText(const SkSVGRenderContext&, SkSVGTextContext*, SkSVGXmlSpace) const override;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextLiteral,appendChild,80,missing,,real_gap,P2,design_required,void appendChild(sk_sp<SkSVGNode>) override {},Phase 12 SVG node ownership classification,Standalone SVG node ownership and child transfer need a node owner model before exposing appendChild
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextPath,onShapeText,98,false_positive,,false_positive,P0,coverage_polish,"void onShapeText(const SkSVGRenderContext&, SkSVGTextContext*, SkSVGXmlSpace) const override;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextPath,parseAndSetAttribute,98,split_covered,,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,appendChild,8,missing,,real_gap,P2,design_required,void appendChild(sk_sp<SkSVGNode>) override;,Phase 12 SVG node ownership classification,Standalone SVG node ownership and child transfer need a node owner model before exposing appendChild
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,onRender,8,false_positive,,false_positive,P0,coverage_polish,void onRender(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,onAsPath,8,false_positive,,false_positive,P0,coverage_polish,SkPath onAsPath(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGUse.h,SkSVGUse,onObjectBoundingBox,8,false_positive,,false_positive,P0,coverage_polish,SkRect onObjectBoundingBox(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
